,comment,label
29441,Vải hơi mỏng nhưng mát.giặt lần đầu thì váy bị co Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
29442,Shop không bật chọn màu mình đã ib nói rõ màu vậy mà vẫn ship sai.,-1
29443,"Chất vải đẹp, mát, rất hài lòng về sp.",1
29444,Giày rất la đẹp thích lam luôn 👍👍.,1
29445,Warning anh em giặt riêng 5 lần nước với áo màu nếu k muốn bị lây màu.,1
29446,"Cảm quan đầu tiên là chất được, còn fai xem thời gian sử dụng có đc k đã.",1
29447,"Chữ in đẹp, dễ nhìn.",1
29448,Sẽ ủng hộ shop dài dài.,1
29449,"phải nói là trước giờ lần đâu tiên mình được mặc cái áo vừa vặn như vậy, không gọng nhưng form vẫn rất đẹp, ngực mình 89 mặc size 38, áo mềm mại, mút mỏng, nhẹ nhàng.",1
29450,"Chất lượng sản phẩm tuyệt vời ,dep.",1
29451,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh chất mỏng.tiền nào của đấy.,1
29452,"Chất lượng sản phẩm tuyệt vời, phù hợp với máy của mình.",1
29453,Shop tư vấn nhiệt tình .,1
29454,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh🎉🎊🌟🌟.,1
29455,Không phí công mình theo shop từ lâu. :)).,1
29456,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt.,1
29457,Chất lượng sản phẩm tuyệt vời giao hàng nhanh.,1
29458,Áo in màu k đẹp.,-1
29459,sẽ ghé shop dài ạ.,1
29460,chat luong binh thuong.,0
29461,Áo Tạm.,1
29462,Cam on.,-1
29463,Có cái to cái nhỏ.,-1
29464,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền.,1
29465,Kg thích.,-1
29466,Giao hàng siêu nhanh và shop tư vấn nhiệt tình dễ thương <3.,1
29467,"Áo cực đẹp giống trong ảnh,chất dày dặn,được tặng dây buộc tóc cute, lần đầu order thấy ưng ý ntn,chúc shop buôn may bán đắt nhé😘.",1
29468,Shop phục vụ rất tốt :)) Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29469,Hàng đẹp lắm shop ơi 😍😍.,1
29470,Màu 4 tối hơn ảnh :(.,-1
29471,Vải tốt nhưng hơi nhỏ :((.,0
29472,Màu nâu vải đẹp nhất.,-1
29473,Chất lượng sản phẩm tốt Chất lượng sản phẩm tốt Chất lượng sản phẩm tốt.,1
29474,"Hàng đẹp, ship nhanh ạ, cảm ơn shop <3.",1
29475,Chất lượng sản phẩm tuyệt vời co dãn tốt.,1
29476,"Nhưng mình 52kg mặc ko vừa, chất lại ko co giãn thành ra mua xong lại phải trả hàng.",0
29477,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.nhung tui hoi nhỏ KT kg đúng với quang cao.25-22.,0
29478,Lởm.,-1
29479,Thích nhiều hơn mong đợi nên đặt thêm 2c nữa ^^.,1
29480,Ghi kèm hộp mà chả có hộp làm méo hết giày:( còn chất giày thì oke.,0
29481,Cảm ơn shop,1
29482,Nói chung là đẹp.,1
29483,Chất lượng sản phẩm cx oke Thời gian giao hàng nhanh.,1
29484,Hoa k phải hoa thêu như hình ma là hoa in giặt xong la hỏng hoa.,-1
29485,Cho hẳn 5 sao vì cái tội áo đẹp :)).,1
29486,Có quà nhỏ kẹo mút và giấy 😊😊.,1
29487,"Thời gian giao hàng rất nhanh, vải mỏng hơn mong đợi.",1
29488,"vải thô, không mềm, bị bạc.",-1
29489,Co giãn 4 chiều.,1
29490,Áo đẹp.,1
29491,"Quần đẹp, tiền nào của nấy, vải hơi bóng quá.",1
29492,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền.không có hướng dẫn cập nhật tiếng việt cụ thể.,1
29493,"Hộp đựng đẹp, chắc chắn.",1
29494,Rất hài lòng.,1
29495,Chất lượng sản phẩm tốt.nhưng ống quần nhỏ mặc hơi chật hẹp.,1
29496,ko đáng tiền mua😏😏.,-1
29497,Thất vọng áo k giống hình màu đô nhìn giống màu nâu tệ.,-1
29498,Thiếu 1 cáp sạc.,-1
29499,"Giao hàng nhanh, đóng gói cẩn thận, phục vụ nhiệt tình .",1
29500,Giao hàng nhanh gọn lẹ. ♥️.,1
29501,"Chất vải thì ok, nhưng form mình side L hơi rộng ko ôm như hình.",1
29502,Shop đóng gói chắc chắn.,1
29503,Nhưng nói chung tiền nào của lấy.,0
29504,Chất lượng sản phẩm tuyệt vời lắm Shop phục vụ rất tốt.,1
29505,Quá đẹp cho một cuộc tình mỗi tội em bị rộng.,1
29506,Chắc đl người mặc thôi nên mình sửa lại cao lên xí.,0
29507,Áo quá rộng ko đẹp lắm.,-1
29508,Màu đẹp quá lun nhưng ăn vào 1 phát là trôi về nơi đâu luôn =))) thôi kệ nhịn đói cho mỏ đẹp.,1
29509,.,1
29510,"Chất lượng sản phẩm tuyệt vời, váy này mình thích nhất.",1
29511,bánh ngon.shop chuyên nghiệp.có điều shop làm việc lại vs bên vận chuyển đi.ng bán giao hàng nhanh mà phía vận chuyển tệ quá.nhìu khách ko biết ng ta trách shop làm ăn chậm chạp đó.hàng hoá là thức ăn thì ko để lâu đc đâu.,1
29512,Hình mờ.,0
29513,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đẹp khỏi chê luôn❤️ sẽ ủng hộ shop dài dài❤️ mn nên mua, em mặc hơi rộng nhưg đẹp.",1
29514,5 sao như mọi khi.,1
29515,Tuyệt vời mình sẽ ủng hộ tiếp.,1
29516,ok vs giá tuền Shop phục vụ rất tốt.,1
29517,quá mỏng và nhìu cái rách.,-1
29518,"Sản phẩm sau khi mặc thì thấy nhăn, bục chỉ dưới nách măc dù m mặc rất rộng.",-1
29519,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh ưng lắm luôn nha shop ❤️❤️❤️.,1
29520,Vải đẹp mặc lên kute hột me lun hihi.,1
29521,"Áo đẹp,muốn mua nữa mà c hết bán r,nhập lại nhanh c nhé.",1
29522,Size L mà hơi nhỏ.,1
29523,Vừa mất time lại mất phí ship trả lại hàng :(.,0
29524,"Rất chim ưng, lại còn dc tặng quà nữa, cảm on shop!",1
29525,K khác giẻ lau.,-1
29526,"Mặc dù sim đã kích hoạt trc hơn 10 day nhưng ko sao cả.Chất lượng sp tốt,5* ủng hộ shop.",1
29527,Mặc thấy hết nội i từ trên xuống dưới .,-1
29528,Shop phục vụ rất tốt.,1
29529,Dinh k noi.,-1
29530,Cảm ơn Shop nha .,1
29531,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rấtnhanh cho shop 5 sao áo rẻ nhưng chất siêu đẹp luôn hiiii.,1
29532,Chất lượng sản phẩm tương đối.,0
29533,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,1
29534,tôi đạt mua màu nâu.sao shop lại giao cho tôi màu đen.về bỏ đi k lm đc gì.,-1
29535,Nói chung tạm đc.,0
29536,Áo dày mặc đẹp phì hợp giá tiền.,1
29537,Thẻ giá rẻ.,1
29538,Tư vấn rất nhiệt tình.,1
29539,Chat lượng san pham qua chan.,-1
29540,Do mua kèm với giày 5k nên vẫn cảm thấy hời.,1
29541,Quần xinh 😚.,1
29542,"Chất hợp với giá tiền, nhưng shop giao nhầm màu.",1
29543,Sản phẩm đẹp m rất ưng ta .,1
29544,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29545,Chưa mặc thử nhưng chất liệu và đường may rất đẹp.,1
29546,Chúc shop lun buôn may bán đắt 😘.,1
29547,Ưng quá ứng.,1
29548,Áo mẹ đẹp hơn cả.,1
29549,Phí ship hơi cao.,-1
29550,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1
29551,Ko giống sản phẩm trong ảnh.,-1
29552,Chất vải mát Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29553,Giá cả hợp lý.,1
29554,Form hơi nhỏ so vs mong đợi.,1
29555,Chất lượng sản phẩm rất kém.,-1
29556,đẹp!!!!!,1
29557,váy cưng quá trời.,1
29558,Mỏng te.,-1
29559,Nhưng giao nhầm.,1
29560,Chất áo hơi mỏng.,0
29561,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29562,Tóm lại cạch mua hành quần áo ol trên mạng.,-1
29563,Thời gian giao hàng rất nhanh.,1
29564,Giao hàng nhanh.,1
29565,"Hang dep , giao dung mau hang , phuc du tot .",1
29566,"Quần đẹp y hình, chất mát nhẹ.",1
29567,Do chân mình to ngang nên phải đổi size to và được shop hỗ trợ kịp thời.,1
29568,Túi có quai xách rất ok nhưng mỏng quá.,1
29569,Tiếp tục ủng hộ shop.,1
29570,Vải nóng K như mong muốn.,-1
29571,"Giao hàng nhanh, áo mặc thoải mái, mẫu mã như hình.",1
29572,Thời gian giao hàng rất nhanh.,1
29573,Tôi rat hai long.,1
29574,Chất lượng sản phẩm tạm được Không giống hình.,-1
29575,K như mong đợi.,0
29576,Còn được tặng 1 lomo card hình Kookie siêu cưng luôn ❤.,1
29577,Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời quà tặng thích quá 😂.,1
29578,"Dạ áo đẹp lắm ạ , tay không quá dài , vừa như em muốn .",1
29579,"Áo chuẩn hình, vải đẹp, đường may tốt.",1
29580,Đóng gói sp cũng sơ sài.,-1
29581,Chất lượng sản phẩm tuyệt vời.,1
29582,Chất ko đẹp cho lắm.,-1
29583,Thời gian giao hàng rất nhanh.,1
29584,Thank shop!,1
29585,Chất đẹp ok.,1
29586,Chất lượng sản phẩm tuyệt vời.,1
29587,Mình phản ánh lại như vậy mà shop cũng không phản hồi gì.,-1
29588,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29589,Shop phục vụ rất tốt.,-1
29590,"Em thích mặc áo thun là tại vì đóng thùng với quần jean dài á , nhìn cá tính .",1
29591,Chất phù hợp với giá tiền.,1
29592,Chẳng thấy lọc được rác gì shop ạ.,-1
29593,Thank you 😘.,1
29594,Shop phục vụ rất tốt Rất đáng tiền bản quốc tế có đầy đủ tiếng Việt mình chụp cho mọi người xem nè chụp đêm nên hk rõ lắm thông cảm.,1
29595,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1
29596,Tôi rất thích sản phẩm này.,1
29597,Chất vải xấu.,-1
29598,Nhưng mình mua 3 cái shop giao có 1 cái.,-1
29599,Shop phục vụ rất tốt.,1
29600,"Khá mỏng, ngắn, vải ok.",1
29601,"Đóng gói sản phẩm rất đẹp và chắc chắn, chủ shop nhiệt tình Thời gian giao hàng rất nhanh.",1
29602,Áo không giống hình sản phẩm lỗi lừa đảo.,-1
29603,"Mỗi tội màu ko đc chuẩn, đỏ đô rất sẫm mình mặc bị già.",0
29604,Thời gian giao hàng rất nhanh; sản phẩm rất ok.,1
29605,Vẫn cho 5sao vì thích mẫu này.,1
29606,Chất xấu ko giống trong hình.,-1
29607,Đường chỉ may xấu.,-1
29608,"Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh.",1
29609,Thời gian giao hàng rất nhanh.,1
29610,Sẽ ủng hộ tiếp ♥️.,1
29611,Hàng giao đúng size.,1
29612,Đóng gói sản phẩm rất đẹp và chắc chắn Quần chất đẹp mặc thích ạ.,1
29613,"Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém, lỗi.",-1
29614,Mình mua 200 cái mà thấy thất vọng quá.,-1
29615,"Vải đẹp, chị bán hàng siêu dễ thương.",1
29616,Pit trước đã ko order đơn hàng này.,-1
29617,Mình cảm ơn!,1
29618,Nhắn tin k phản hồi khách hành.,-1
29619,Áo đẹp...mình rất thích.,1
29620,Hàg đẹp.,1
29621,Đóng gói sản phẩm chắc chắn Chất lượng sản phẩm tốt Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29622,Giá hợp lí.,1
29623,"Nhận được sản phẩm phải nói là tuyệt vời , cảm ơn shop rất nhiều .",1
29624,Ao so voi gia tien thi cung ok.nhung ao thi ko co nhan mat giong nhu trong hinh gi het.neu tinh luon tien ship thi voi gia ao nay hoi dat mot chut.mau thi ko giong hinh.,0
29625,Siêu ẹp luôn ạ...,1
29626,Thời gian giao hàng rất nhanh.,1
29627,Tầm giá vậy thì đúng rồi.,0
29628,K vắt sổ nên sợi vải bung quá nhiều.,-1
29629,><.,1
29630,Chất lượng sản phẩm tạm được.,0
29631,Sửa xuống lai sợ ko đẹp như quần cũ.,0
29632,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, shop phục vụ rất tốt, rất đáng tiền, thời gian giao hàng rất nhanh, chủ shop tư vấn nhiệt tình và thân thiện, áo chuẩn như hình và vãi áo rất mịn đẹp mặc rất thoải mái, giá cả lại hợp với túi tiền.",1
29633,Tuy nhiên size áo hơi nhỏ.,1
29634,Màu đen vải rất mỏng.,1
29635,"Mn ngực bé không nên chọn lọai này, mặc không đẹp đâu.",1
29636,Chất lượng sản phẩm tuyệt vời.,1
29637,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,1
29638,Rất đáng tiền.,1
29639,Áo đẹp.,1
29640,Size s ngực 110.,-1
29641,Jum đẹp qá cj oi.,1
29642,Chất lượng sản phẩm rất kém Rất không đáng tiền Shop phục vụ rất tốt.,1
29643,"Chất lượng sản phẩm tuyệt vời , giao hàng siêu nhanh.",1
29644,T thấy rộng hơn cả mẫu mặc ý.,-1
29645,Túi xách đẹp.,1
29646,Váy đẹp.,1
29647,Chất vải khá ok!,1
29648,Chất vải k đc đẹp.,0
29649,Cảm ơn shop nhiều.,1
29650,"Rất đáng tiền, nhưng sp k giống hình... nhưng nó củng là sim ghép cứ sài thôi kkk.",1
29651,Chất lượng sản phẩm tốt.nhưng giao thiếu dây cột chỗ tay áo.,0
29652,"Chất liệu mềm mịn cực kì thích , chất lượng gấp 2 3 lần giá tiền .",1
29653,"chất lựợng sản phẩm tuyệt vời ..đóng gói sphẩm rất dep và chắc chắn ,shop phục vụ rấtt tốt ,thời gian giao nhanh .rất đáng tiền ạ.",1
29654,Phom váy đẹp.,1
29655,Mỗi tội hơi nhiều chỉ thừa :)).,0
29656,Màu k giống hình gì cả.,-1
29657,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
29658,Kết nối tốt khi ở gần đt.,1
29659,Thời gian giao hàng nhanh.,1
29660,Shop phục vụ rất tốt .Đóng gói sản phẩm rất đẹp và chắc chắn.,1
29661,Giao hàng nhanh.,1
29662,Còn lại thì chất lượng rất ưng.,1
29663,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn chủ shop rất nhiệt tình và dễ thg 👍.,1
29664,Chất lượng sản phẩm tuyệt vời.,1
29665,Đóng gói sản phẩm tốt giao nhanh.,1
29666,Chất lượng sản phẩm tuyệt vời.,1
29667,Ừm cũng ok.,0
29668,Mà đẹp là đc kkkkk.,1
29669,"Chất vải dày, quá tốt so vs giá tiền.",1
29670,Mua 5 cái nào cũng ưng hết .,1
29671,"Hàng đẹp, giá rất oki ạ.",1
29672,Sản phẩm giống trong ảnh 👍🏻 chất đẹp.,1
29673,Cực kỳ hài lòng với sp luôn.,1
29674,Lại còn được tặng thêm 1 gói kem dưỡng da mặt IOPE nữa.tks shop nhiều !,1
29675,Chất lượng sản phẩm tuyệt vời.,1
29676,"1 trong ít shop bán đồ freesize mà k bị rộng hay dài quá so với mình, vải đẹp, nói chung là ưng.",1
29677,Giặt nước lả cũng ra màu.,1
29678,Giầy đẹp.,1
29679,So với giá bao gồm ship rồi 13k 1 quần là quá rẻ.,1
29680,Áo đẹp như trong ảnh luôn á.,1
29681,Nice👍.,1
29682,Lớp trong lớp ngoài vô cùng chắc chắn. 👍👍.,1
29683,Chúc shop mua may bán đắt.,1
29684,Vải k đẹp.,-1
29685,Chất hơi dày nóng.,-1
29686,Chân váy size d mà mặc vẫn bị rộng mặc dù bt mình mặc size s hơi chật.,-1
29687,Anyway em rất hài lòng về sản phẩm .,1
29688,Nhưng chỉ có 1 chút là mk thấy móc kéo khoá có vết bẩn như đã sử dụng r.,1
29689,Váy đẹp lắm ạ.,1
29690,Chất lượng sản phẩm tuyệt vời.,1
29691,Hàng rẻ tiền.,-1
29692,Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1
